Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,Return_Probability
ORD00422,PROD0299,USER1034,2024-05-04,Clothing,211.51,5,42.56,Express,COD,31,Female,City22,Returned,Defective,33,607.45672,200,407.45672,1.5,1.0,0.0,0.0,0.9999999999999247
ORD00426,PROD0223,USER0626,2022-01-22,Home Appliances,1202.54,5,43.7,Standard,COD,20,Female,City100,Returned,Wrong Item,14,3385.1500999999994,200,3185.1500999999994,1.0,1.0,0.0,0.0,0.9999999998259372
ORD00435,PROD0109,USER0347,2023-10-12,Clothing,1004.64,1,8.93,Next-Day,Credit Card,61,Male,City52,Returned,Changed Mind,28,914.925648,200,714.925648,2.0,0.2,0.0,0.0,0.9999999997177638
ORD00449,PROD0407,USER0626,2025-07-20,Clothing,1068.49,4,35.62,Next-Day,Credit Card,33,Male,City31,Returned,Changed Mind,56,2751.575448,200,2551.575448,2.0,0.8,0.0,0.0,0.9999999999787426
ORD00450,PROD0428,USER0904,2024-05-08,Electronics,1144.44,1,48.98,Next-Day,COD,41,Female,City95,Returned,Size Issue,34,583.893288,200,383.893288,2.0,0.2,0.0,0.0,0.9999999986510657
ORD00454,PROD0319,USER0737,2025-08-22,Clothing,1593.93,4,16.87,Next-Day,Debit Card,48,Male,City19,Returned,Changed Mind,38,5300.136036,200,5100.136036,2.0,0.8,0.0,0.0,0.9999999746216586
ORD00460,PROD0403,USER0545,2024-05-11,Toys,681.68,5,10.68,Next-Day,Wallet,59,Female,City12,Returned,Defective,12,3044.38288,200,2844.38288,2.0,1.0,0.0,0.0,0.999999999806896
ORD00464,PROD0206,USER0004,2024-07-28,Books,1617.74,1,18.23,Next-Day,Debit Card,51,Female,City60,Returned,Size Issue,37,1322.825998,200,1122.825998,2.0,0.2,0.0,0.0,0.9999999923379578
ORD00471,PROD0500,USER1033,2023-04-12,Clothing,1076.7,1,13.29,Standard,Wallet,47,Male,City94,Returned,Defective,35,933.60657,200,733.60657,1.0,0.2,0.0,0.0,0.9999999999727613
ORD00477,PROD0054,USER0220,2024-01-05,Toys,1443.69,3,48.47,Express,Credit Card,25,Female,City38,Returned,Size Issue,27,2231.8003710000003,200,2031.8003710000005,1.5,0.6000000000000001,0.0,0.0,0.999999998619101
ORD00494,PROD0359,USER1644,2025-02-05,Clothing,649.41,5,26.18,Next-Day,Debit Card,28,Male,City31,Returned,Changed Mind,51,2396.97231,200,2196.97231,2.0,1.0,0.0,0.0,0.9999999999998985
ORD00496,PROD0295,USER0246,2022-05-09,Clothing,560.58,3,36.63,Standard,Credit Card,60,Female,City88,Returned,Defective,47,1065.718638,200,865.718638,1.0,0.6000000000000001,0.0,0.0,0.9999999998679809
ORD00501,PROD0194,USER1861,2023-03-22,Books,1648.35,1,15.49,Standard,Debit Card,38,Female,City43,Returned,Wrong Item,11,1393.0205849999998,200,1193.0205849999998,1.0,0.2,0.0,0.0,0.9999999981158672
ORD00506,PROD0022,USER1805,2024-08-12,Toys,857.82,2,49.02,Standard,Credit Card,42,Male,City90,Returned,Defective,25,874.6332720000001,200,674.6332720000001,1.0,0.4,0.0,0.0,0.9999999995874835
ORD00507,PROD0476,USER1871,2025-05-03,Home Appliances,1715.7,4,11.76,Express,COD,25,Female,City59,Returned,Changed Mind,11,6055.73472,200,5855.73472,1.5,0.8,0.0,0.0,0.9999999984415302
ORD00508,PROD0042,USER0497,2025-01-29,Books,1684.71,2,27.23,Express,Credit Card,53,Male,City34,Returned,Defective,7,2451.926934,200,2251.926934,1.5,0.4,0.0,0.0,0.9999992590808088
ORD00510,PROD0314,USER0755,2025-02-07,Clothing,157.24,2,9.71,Standard,Debit Card,42,Male,City14,Returned,Changed Mind,53,283.94399200000004,200,83.94399200000004,1.0,0.4,0.0,0.0,0.9999999999999984
ORD00511,PROD0083,USER1247,2023-06-29,Clothing,1126.44,5,36.53,Next-Day,Credit Card,26,Male,City40,Returned,Wrong Item,38,3574.757340000001,200,3374.757340000001,2.0,1.0,0.0,0.0,0.9999999999623657
ORD00513,PROD0301,USER1465,2023-01-17,Clothing,136.88,1,1.28,Next-Day,COD,45,Male,City24,Returned,Changed Mind,14,135.12793599999998,200,-64.87206400000002,2.0,0.2,0.0,0.0,0.9999999999999925
ORD00514,PROD0034,USER0622,2025-02-10,Clothing,1804.62,2,43.49,Express,Wallet,42,Female,City78,Returned,Wrong Item,45,2039.581524,200,1839.581524,1.5,0.4,0.0,0.0,0.9999998759363892
ORD00522,PROD0364,USER0008,2023-02-12,Toys,977.37,4,45.46,Next-Day,Wallet,41,Female,City66,Returned,Size Issue,22,2132.230392,200,1932.230392,2.0,0.8,0.0,0.0,0.9999999987559614
ORD00525,PROD0042,USER1902,2023-07-29,Clothing,475.01,4,14.78,Standard,Wallet,39,Male,City84,Returned,Wrong Item,32,1619.2140880000002,200,1419.2140880000002,1.0,0.8,0.0,0.0,0.9999999999998728
ORD00531,PROD0257,USER0866,2023-10-13,Clothing,1645.86,4,13.84,Standard,COD,53,Male,City93,Returned,Size Issue,9,5672.291904,200,5472.291904,1.0,0.8,0.0,0.0,0.9999995026349451
ORD00533,PROD0010,USER0407,2022-02-25,Clothing,254.61,4,16.7,Next-Day,Wallet,34,Female,City92,Returned,Defective,13,848.36052,200,648.36052,2.0,0.8,0.0,0.0,0.999999999999978
ORD00535,PROD0269,USER0739,2022-03-22,Clothing,1965.58,2,44.3,Next-Day,Wallet,45,Male,City69,Returned,Changed Mind,26,2189.65612,200,1989.65612,2.0,0.4,0.0,0.0,0.9999970417169688
ORD00536,PROD0373,USER0091,2022-07-15,Toys,630.19,1,10.34,Next-Day,Debit Card,29,Male,City26,Returned,Size Issue,7,565.028354,200,365.028354,2.0,0.2,0.0,0.0,0.999999999999942
ORD00547,PROD0327,USER1085,2022-12-10,Electronics,1066.26,2,0.62,Express,Debit Card,55,Male,City61,Returned,Size Issue,48,2119.298376,200,1919.298376,1.5,0.4,0.0,0.0,0.9999999999764284
ORD00549,PROD0121,USER0704,2025-06-11,Clothing,276.18,1,15.25,Standard,Wallet,57,Male,City96,Returned,Wrong Item,49,234.06255,200,34.062550000000016,1.0,0.2,0.0,0.0,0.99999999999975
ORD00556,PROD0083,USER0123,2023-12-01,Electronics,1298.03,2,6.07,Next-Day,COD,61,Male,City28,Returned,Wrong Item,28,2438.479158,200,2238.479158,2.0,0.4,0.0,0.0,0.9999999960357995
ORD00562,PROD0273,USER0763,2022-09-08,Electronics,1899.85,1,7.89,Next-Day,COD,23,Female,City3,Returned,Wrong Item,12,1749.951835,200,1549.951835,2.0,0.2,0.0,0.0,0.9999999998088613
ORD00565,PROD0401,USER1547,2025-03-03,Clothing,1518.25,3,27.3,Express,Debit Card,41,Male,City58,Returned,Size Issue,10,3311.30325,200,3111.30325,1.5,0.6000000000000001,0.0,0.0,0.9999999778965476
ORD00568,PROD0125,USER1602,2023-12-17,Home Appliances,286.64,3,36.34,Express,COD,59,Male,City13,Returned,Changed Mind,9,547.4250719999999,200,347.4250719999999,1.5,0.6000000000000001,0.0,0.0,0.9999999999033578
ORD00569,PROD0441,USER1039,2022-07-11,Toys,1389.95,3,25.58,Next-Day,Credit Card,56,Male,City59,Returned,Defective,33,3103.20237,200,2903.20237,2.0,0.6000000000000001,0.0,0.0,0.9999999593028389
ORD00578,PROD0086,USER1359,2024-02-26,Clothing,1492.29,1,3.82,Next-Day,COD,23,Male,City48,Returned,Defective,13,1435.284522,200,1235.284522,2.0,0.2,0.0,0.0,0.9999999999956992
ORD00579,PROD0002,USER1369,2024-10-16,Clothing,1652.95,3,2.03,Standard,Debit Card,24,Female,City62,Returned,Defective,30,4858.185345000001,200,4658.185345000001,1.0,0.6000000000000001,0.0,0.0,0.9999999999655238
ORD00580,PROD0246,USER0279,2024-01-31,Clothing,1927.96,3,40.99,Next-Day,Credit Card,27,Female,City56,Returned,Defective,45,3413.067588,200,3213.067588,2.0,0.6000000000000001,0.0,0.0,0.9999999815097057
ORD00583,PROD0113,USER1444,2023-12-05,Electronics,441.82,4,44.0,Express,Debit Card,22,Male,City15,Returned,Changed Mind,31,989.6768,200,789.6768000000001,1.5,0.8,0.0,0.0,0.999999999999903
ORD00593,PROD0261,USER1046,2022-09-11,Clothing,143.94,2,4.5,Express,Debit Card,31,Male,City82,Returned,Size Issue,23,274.9254,200,74.92539999999997,1.5,0.4,0.0,0.0,0.9999999999999996
ORD00595,PROD0114,USER1528,2024-11-27,Books,1891.54,1,35.31,Express,Wallet,53,Female,City78,Returned,Changed Mind,42,1223.637226,200,1023.637226,1.5,0.2,0.0,0.0,0.9999993656441813
ORD00596,PROD0073,USER1611,2024-09-17,Clothing,643.7,4,11.45,Next-Day,Debit Card,33,Female,City61,Returned,Defective,47,2279.9854,200,2079.9854,2.0,0.8,0.0,0.0,0.9999999999999545
ORD00598,PROD0255,USER1596,2025-07-02,Electronics,1994.25,4,6.36,Express,Credit Card,46,Female,City88,Returned,Changed Mind,30,7469.6628,200,7269.6628,1.5,0.8,0.0,0.0,0.9999995963328734
ORD00600,PROD0429,USER1266,2024-01-21,Books,1256.88,5,3.25,Express,Wallet,50,Female,City14,Returned,Size Issue,34,6080.157000000001,200,5880.157000000001,1.5,1.0,0.0,0.0,0.9999999989892963
ORD00606,PROD0486,USER0910,2023-10-05,Books,1900.41,5,43.16,Standard,Debit Card,27,Female,City25,Returned,Defective,35,5400.965220000001,200,5200.965220000001,1.0,1.0,0.0,0.0,0.9999998865537911
ORD00607,PROD0425,USER0270,2024-06-24,Toys,1165.9,5,19.83,Next-Day,Credit Card,26,Female,City31,Returned,Defective,5,4673.51015,200,4473.51015,2.0,1.0,0.0,0.0,0.9999999999320821
ORD00609,PROD0145,USER1400,2024-09-17,Electronics,429.7,1,5.27,Next-Day,Wallet,62,Female,City76,Returned,Size Issue,26,407.05481,200,207.05481,2.0,0.2,0.0,0.0,0.9999999999974158
ORD00615,PROD0214,USER0068,2023-08-03,Electronics,179.06,1,36.97,Standard,COD,33,Female,City53,Returned,Size Issue,25,112.86151800000002,200,-87.13848199999998,1.0,0.2,0.0,0.0,0.9999999999999518
ORD00618,PROD0029,USER1292,2025-08-25,Clothing,512.69,1,48.76,Next-Day,Credit Card,31,Female,City3,Returned,Size Issue,16,262.702356,200,62.70235600000001,2.0,0.2,0.0,0.0,0.9999999999965985
ORD00641,PROD0338,USER1642,2025-01-08,Clothing,576.03,1,15.53,Standard,Credit Card,22,Male,City48,Returned,Size Issue,59,486.572541,200,286.572541,1.0,0.2,0.0,0.0,0.9999999999999993
ORD00642,PROD0268,USER1150,2024-06-14,Clothing,821.88,5,43.3,Next-Day,Debit Card,22,Male,City84,Returned,Changed Mind,35,2330.0298,200,2130.0298,2.0,1.0,0.0,0.0,0.9999999999975095
ORD00644,PROD0372,USER0150,2023-08-21,Clothing,1673.04,4,23.02,Standard,COD,40,Female,City60,Returned,Changed Mind,18,5151.624768000001,200,4951.624768000001,1.0,0.8,0.0,0.0,0.9999999453400171
ORD00647,PROD0105,USER0689,2024-10-23,Clothing,1607.73,3,48.88,Next-Day,Credit Card,30,Female,City67,Returned,Defective,37,2465.614728,200,2265.614728,2.0,0.6000000000000001,0.0,0.0,0.9999999907690186
ORD00653,PROD0191,USER1074,2025-02-21,Clothing,1775.96,1,26.66,Express,Wallet,59,Female,City91,Returned,Wrong Item,58,1302.489064,200,1102.489064,1.5,0.2,0.0,0.0,0.9999998750542333
ORD00654,PROD0461,USER0628,2023-05-29,Clothing,167.05,1,36.05,Standard,Debit Card,56,Male,City18,Returned,Size Issue,58,106.828475,200,-93.171525,1.0,0.2,0.0,0.0,0.9999999999991775
ORD00656,PROD0479,USER0125,2022-08-25,Clothing,1101.74,4,1.33,Express,Credit Card,28,Female,City31,Returned,Wrong Item,17,4348.3474320000005,200,4148.3474320000005,1.5,0.8,0.0,0.0,0.9999999999978739
ORD00660,PROD0104,USER1562,2022-02-28,Toys,1750.46,1,41.96,Standard,Wallet,35,Female,City21,Returned,Size Issue,50,1015.966984,200,815.966984,1.0,0.2,0.0,0.0,0.9999999939365707
ORD00662,PROD0020,USER0656,2025-06-30,Electronics,296.67,3,31.08,Standard,COD,48,Male,City75,Returned,Defective,37,613.394892,200,413.394892,1.0,0.6000000000000001,0.0,0.0,0.9999999999990838
ORD00666,PROD0443,USER0951,2024-09-04,Clothing,354.3,4,24.67,Next-Day,Credit Card,53,Female,City5,Returned,Wrong Item,42,1067.57676,200,867.5767599999999,2.0,0.8,0.0,0.0,0.9999999999982825
ORD00669,PROD0128,USER0251,2023-09-04,Books,1745.63,4,10.17,Next-Day,Debit Card,55,Male,City91,Returned,Size Issue,19,6272.397716,200,6072.397716,2.0,0.8,0.0,0.0,0.9999992400056157
ORD00674,PROD0126,USER0190,2024-01-21,Electronics,1921.79,5,40.45,Express,Wallet,19,Male,City44,Returned,Size Issue,43,5722.129725,200,5522.129725,1.5,1.0,0.0,0.0,0.9999999879146736
ORD00676,PROD0103,USER0661,2023-09-12,Electronics,930.88,2,28.8,Standard,COD,64,Female,City33,Returned,Defective,26,1325.57312,200,1125.57312,1.0,0.4,0.0,0.0,0.9999999933956356
ORD00679,PROD0269,USER1684,2022-12-19,Clothing,1403.13,2,36.43,Standard,Credit Card,63,Female,City39,Returned,Size Issue,58,1783.939482,200,1583.939482,1.0,0.4,0.0,0.0,0.9999999051431535
ORD00681,PROD0295,USER0478,2023-10-07,Electronics,508.92,3,12.64,Standard,Credit Card,19,Male,City19,Returned,Wrong Item,57,1333.7775359999998,200,1133.7775359999998,1.0,0.6000000000000001,0.0,0.0,0.9999999999999998
ORD00695,PROD0203,USER1987,2022-08-07,Toys,821.92,3,29.39,Next-Day,COD,18,Male,City99,Returned,Defective,53,1741.0731359999995,200,1541.0731359999995,2.0,0.6000000000000001,0.0,0.0,0.9999999999999623
ORD00700,PROD0348,USER1065,2022-04-03,Books,1690.25,5,49.55,Standard,Credit Card,53,Female,City91,Returned,Size Issue,26,4263.655624999999,200,4063.655625,1.0,1.0,0.0,0.0,0.9999851428643852
ORD00702,PROD0190,USER0029,2023-08-16,Home Appliances,252.02,5,36.27,Standard,Debit Card,49,Male,City25,Returned,Wrong Item,31,803.06173,200,603.06173,1.0,1.0,0.0,0.0,0.9999999999972684
ORD00705,PROD0450,USER1014,2023-01-11,Clothing,1345.67,1,25.52,Next-Day,COD,19,Male,City71,Returned,Changed Mind,35,1002.255016,200,802.2550160000001,2.0,0.2,0.0,0.0,0.9999999999975346
ORD00707,PROD0083,USER1605,2024-12-23,Books,1366.54,3,46.44,Next-Day,COD,35,Female,City87,Returned,Defective,9,2195.756472,200,1995.756472,2.0,0.6000000000000001,0.0,0.0,0.9999999850499901
ORD00711,PROD0398,USER1913,2024-11-20,Electronics,1266.3,3,45.2,Standard,Wallet,54,Female,City66,Returned,Wrong Item,51,2081.7972,200,1881.7972,1.0,0.6000000000000001,0.0,0.0,0.9999999708724594
ORD00721,PROD0326,USER0467,2023-07-12,Toys,798.49,1,39.21,Standard,COD,61,Male,City90,Returned,Wrong Item,47,485.402071,200,285.402071,1.0,0.2,0.0,0.0,0.9999999990591224
ORD00729,PROD0213,USER0706,2023-10-17,Electronics,669.48,5,42.88,Standard,Credit Card,29,Male,City8,Returned,Defective,23,1912.03488,200,1712.03488,1.0,1.0,0.0,0.0,0.9999999999943956
ORD00733,PROD0236,USER1250,2022-12-27,Toys,843.93,2,31.31,Standard,COD,50,Female,City48,Returned,Defective,59,1159.391034,200,959.391034,1.0,0.4,0.0,0.0,0.9999999999701294
ORD00737,PROD0399,USER1486,2022-08-31,Books,119.94,4,32.36,Standard,COD,59,Female,City60,Returned,Wrong Item,28,324.509664,200,124.509664,1.0,0.8,0.0,0.0,0.9999999999952291
ORD00746,PROD0192,USER0327,2022-01-05,Clothing,1698.73,3,28.89,Next-Day,Credit Card,22,Female,City73,Returned,Defective,9,3623.900709000001,200,3423.900709000001,2.0,0.6000000000000001,0.0,0.0,0.9999999978899508
ORD00747,PROD0101,USER0656,2024-05-27,Books,346.56,5,9.62,Next-Day,Credit Card,58,Female,City58,Returned,Defective,13,1566.10464,200,1366.10464,2.0,1.0,0.0,0.0,0.9999999999953058
ORD00748,PROD0190,USER1777,2025-08-29,Electronics,124.13,4,32.4,Next-Day,Debit Card,33,Female,City43,Returned,Wrong Item,19,335.64752,200,135.64751999999993,2.0,0.8,0.0,0.0,0.99999999999997
ORD00749,PROD0096,USER1262,2023-06-17,Clothing,1093.16,1,16.23,Next-Day,Credit Card,50,Male,City14,Returned,Changed Mind,47,915.740132,200,715.740132,2.0,0.2,0.0,0.0,0.9999999999567826
ORD00750,PROD0321,USER1604,2025-08-22,Electronics,1184.26,1,4.73,Next-Day,Credit Card,30,Female,City77,Returned,Wrong Item,49,1128.244502,200,928.244502,2.0,0.2,0.0,0.0,0.9999999999997713
ORD00753,PROD0038,USER0836,2023-05-31,Clothing,340.07,5,37.2,Next-Day,Credit Card,54,Female,City63,Returned,Changed Mind,48,1067.8197999999998,200,867.8197999999998,2.0,1.0,0.0,0.0,0.9999999999924867
ORD00754,PROD0255,USER0912,2022-11-01,Clothing,1122.34,3,40.31,Express,Wallet,23,Female,City73,Returned,Defective,27,2009.774238,200,1809.774238,1.5,0.6000000000000001,0.0,0.0,0.9999999999756648
ORD00757,PROD0484,USER0450,2024-05-12,Electronics,649.28,5,38.05,Express,Credit Card,46,Female,City27,Returned,Changed Mind,30,2011.1448,200,1811.1448,1.5,1.0,0.0,0.0,0.9999999999292333
ORD00762,PROD0080,USER0173,2024-05-13,Toys,365.66,2,37.2,Standard,Credit Card,62,Male,City12,Returned,Defective,28,459.26896,200,259.26895999999994,1.0,0.4,0.0,0.0,0.9999999998869233
ORD00764,PROD0451,USER0991,2023-04-07,Clothing,897.8,3,44.77,Standard,Credit Card,64,Female,City7,Returned,Changed Mind,43,1487.5648199999998,200,1287.5648199999998,1.0,0.6000000000000001,0.0,0.0,0.9999999816010435
ORD00766,PROD0312,USER0616,2025-03-10,Clothing,1191.45,5,25.81,Next-Day,Credit Card,51,Female,City80,Returned,Defective,51,4419.683775,200,4219.683775,2.0,1.0,0.0,0.0,0.9999999975816096
ORD00768,PROD0096,USER1693,2023-11-18,Clothing,1115.54,5,45.64,Next-Day,COD,52,Male,City8,Returned,Wrong Item,47,3032.03772,200,2832.03772,2.0,1.0,0.0,0.0,0.9999999851798249
ORD00769,PROD0360,USER0504,2022-05-19,Electronics,1720.07,2,17.32,Next-Day,Wallet,45,Male,City27,Returned,Wrong Item,54,2844.307752,200,2644.307752,2.0,0.4,0.0,0.0,0.9999999965999815
ORD00771,PROD0096,USER0851,2023-08-02,Electronics,1218.87,4,10.07,Next-Day,Credit Card,18,Female,City63,Returned,Defective,39,4384.519163999999,200,4184.519163999999,2.0,0.8,0.0,0.0,0.9999999999994778
ORD00773,PROD0407,USER0422,2024-02-03,Books,1277.37,2,1.1,Standard,Debit Card,59,Male,City78,Returned,Wrong Item,6,2526.63786,200,2326.63786,1.0,0.4,0.0,0.0,0.9999999956948493
ORD00774,PROD0180,USER1281,2025-04-06,Electronics,1301.19,3,40.61,Next-Day,COD,41,Male,City26,Returned,Defective,11,2318.330223,200,2118.330223,2.0,0.6000000000000001,0.0,0.0,0.9999999852494299
ORD00775,PROD0130,USER1221,2024-06-29,Books,1484.02,3,43.58,Standard,Wallet,31,Female,City87,Returned,Size Issue,20,2511.852252,200,2311.852252,1.0,0.6000000000000001,0.0,0.0,0.9999999937660471
ORD00776,PROD0328,USER0222,2023-07-21,Books,934.03,4,46.49,Next-Day,Wallet,53,Female,City72,Returned,Changed Mind,39,1999.197812,200,1799.1978119999997,2.0,0.8,0.0,0.0,0.9999999952066416
ORD00782,PROD0286,USER0057,2024-12-12,Clothing,1982.39,2,16.09,Express,Debit Card,18,Female,City26,Returned,Changed Mind,58,3326.846898,200,3126.846898,1.5,0.4,0.0,0.0,0.9999999999426976
ORD00784,PROD0082,USER1061,2023-01-27,Clothing,417.6,4,17.19,Express,Wallet,20,Female,City9,Returned,Defective,12,1383.25824,200,1183.25824,1.5,0.8,0.0,0.0,0.9999999999999947
ORD00786,PROD0112,USER1906,2023-05-11,Electronics,1588.64,1,31.15,Standard,Credit Card,28,Female,City36,Returned,Defective,13,1093.77864,200,893.77864,1.0,0.2,0.0,0.0,0.9999999991336468
ORD00794,PROD0143,USER1357,2025-08-13,Clothing,455.58,2,48.59,Next-Day,COD,42,Female,City43,Returned,Changed Mind,22,468.427356,200,268.427356,2.0,0.4,0.0,0.0,0.9999999999808975
ORD00799,PROD0266,USER1918,2024-09-04,Electronics,1155.85,2,14.57,Standard,COD,34,Male,City95,Returned,Wrong Item,19,1974.88531,200,1774.88531,1.0,0.4,0.0,0.0,0.9999999999839089
ORD00801,PROD0198,USER1850,2022-04-04,Electronics,1433.72,4,44.72,Standard,Credit Card,30,Male,City68,Returned,Size Issue,53,3170.241664,200,2970.241664,1.0,0.8,0.0,0.0,0.9999999991577668
ORD00803,PROD0164,USER0310,2024-04-10,Electronics,1024.52,3,9.79,Standard,Wallet,64,Female,City6,Returned,Wrong Item,59,2772.658476,200,2572.658476,1.0,0.6000000000000001,0.0,0.0,0.9999999996768756
ORD00809,PROD0177,USER1605,2025-08-02,Clothing,1098.41,1,44.99,Next-Day,Debit Card,58,Male,City20,Returned,Size Issue,20,604.2353410000001,200,404.23534100000006,2.0,0.2,0.0,0.0,0.9999999473441551
ORD00822,PROD0256,USER1675,2022-10-11,Toys,1416.82,2,40.77,Standard,COD,42,Female,City52,Returned,Defective,28,1678.364972,200,1478.364972,1.0,0.4,0.0,0.0,0.9999999890946397
ORD00824,PROD0330,USER0236,2023-08-11,Toys,911.51,1,10.88,Standard,Debit Card,41,Male,City21,Returned,Wrong Item,25,812.337712,200,612.337712,1.0,0.2,0.0,0.0,0.9999999999973446
ORD00825,PROD0361,USER1170,2024-06-02,Clothing,1010.35,3,34.55,Next-Day,Debit Card,20,Male,City44,Returned,Wrong Item,41,1983.8222250000003,200,1783.8222250000003,2.0,0.6000000000000001,0.0,0.0,0.9999999999988995
ORD00828,PROD0022,USER0916,2023-11-26,Electronics,594.31,2,41.45,Express,Wallet,53,Male,City41,Returned,Changed Mind,18,695.9370099999999,200,495.9370099999999,1.5,0.4,0.0,0.0,0.9999999996818099
ORD00837,PROD0316,USER1156,2022-06-22,Clothing,412.73,1,33.82,Standard,COD,62,Female,City5,Returned,Defective,52,273.144714,200,73.14471399999996,1.0,0.2,0.0,0.0,0.9999999999785247
ORD00855,PROD0484,USER1730,2022-11-21,Books,521.63,1,0.43,Next-Day,Wallet,24,Male,City34,Returned,Defective,17,519.386991,200,319.386991,2.0,0.2,0.0,0.0,0.9999999999999987
ORD00860,PROD0316,USER1569,2025-06-08,Clothing,1084.82,3,28.05,Express,Debit Card,36,Female,City57,Returned,Wrong Item,33,2341.58397,200,2141.58397,1.5,0.6000000000000001,0.0,0.0,0.9999999999500933
ORD00861,PROD0273,USER0962,2023-10-26,Clothing,1436.06,5,27.76,Standard,COD,43,Female,City55,Returned,Wrong Item,29,5187.048719999999,200,4987.048719999999,1.0,1.0,0.0,0.0,0.9999999812364412
ORD00862,PROD0285,USER1525,2022-09-23,Books,971.69,4,34.58,Next-Day,Wallet,43,Male,City53,Returned,Wrong Item,28,2542.718392,200,2342.718392,2.0,0.8,0.0,0.0,0.9999999996281015
ORD00863,PROD0443,USER0458,2024-07-27,Clothing,1860.21,2,40.37,Express,COD,41,Male,City93,Returned,Defective,19,2218.4864460000003,200,2018.4864460000003,1.5,0.4,0.0,0.0,0.9999994908563027
ORD00866,PROD0030,USER1468,2024-03-04,Books,1501.46,3,26.67,Next-Day,COD,26,Female,City80,Returned,Defective,42,3303.0618540000005,200,3103.0618540000005,2.0,0.6000000000000001,0.0,0.0,0.9999999998976876
ORD00867,PROD0236,USER0449,2025-02-13,Toys,1886.02,4,44.99,Express,Debit Card,45,Female,City11,Returned,Changed Mind,41,4149.998408,200,3949.998408,1.5,0.8,0.0,0.0,0.9999977352452306
ORD00870,PROD0252,USER0091,2024-07-11,Books,1957.06,5,19.57,Standard,Wallet,43,Male,City63,Returned,Size Issue,59,7870.31679,200,7670.31679,1.0,1.0,0.0,0.0,0.9999997822362302
ORD00871,PROD0276,USER1170,2023-09-25,Books,1116.92,3,12.09,Standard,Debit Card,64,Female,City32,Returned,Wrong Item,39,2945.653116,200,2745.653116,1.0,0.6000000000000001,0.0,0.0,0.9999999968587931
ORD00875,PROD0080,USER1414,2024-12-17,Electronics,1391.21,2,19.76,Next-Day,Credit Card,51,Female,City34,Returned,Changed Mind,54,2232.613808,200,2032.613808,2.0,0.4,0.0,0.0,0.9999999989067323
ORD00877,PROD0326,USER0632,2022-11-22,Clothing,160.33,5,2.14,Standard,Credit Card,30,Male,City47,Returned,Defective,22,784.4946900000001,200,584.4946900000001,1.0,1.0,0.0,0.0,0.9999999999999996
