Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided
ORD00133,PROD0110,USER0089,2023-12-03,Home Appliances,881.01,3,5.55,Express,Credit Card,55,Female,City38,Returned,Size Issue,25,2496.3418349999997,200,2296.3418349999997,1.5,0.6000000000000001,0.0,0.0
ORD00134,PROD0231,USER0664,2023-02-05,Books,885.7,5,42.79,Express,Wallet,38,Female,City92,Not Returned,No Return,0,2533.54485,0,2533.54485,1.5,1.0,1.5,1.0
ORD00135,PROD0457,USER0352,2022-10-04,Electronics,1794.57,5,9.42,Next-Day,Debit Card,47,Male,City53,Not Returned,No Return,0,8127.60753,0,8127.60753,2.0,1.0,2.0,1.0
ORD00136,PROD0408,USER1028,2024-05-13,Clothing,142.1,3,27.52,Next-Day,Wallet,41,Male,City71,Not Returned,No Return,0,308.98224,0,308.98224,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00137,PROD0173,USER0512,2025-07-24,Books,1111.15,2,38.45,Next-Day,Debit Card,59,Male,City7,Returned,Size Issue,6,1367.82565,200,1167.82565,2.0,0.4,0.0,0.0
ORD00138,PROD0190,USER1852,2023-10-15,Electronics,1524.97,3,3.22,Express,Wallet,33,Female,City88,Returned,Defective,34,4427.597898,200,4227.597898,1.5,0.6000000000000001,0.0,0.0
ORD00139,PROD0132,USER0147,2025-01-16,Clothing,625.21,1,49.46,Standard,Wallet,60,Female,City42,Returned,Size Issue,40,315.98113400000005,200,115.98113400000005,1.0,0.2,0.0,0.0
ORD00140,PROD0149,USER1549,2024-06-18,Clothing,1968.23,5,33.76,Next-Day,Debit Card,55,Male,City93,Returned,Wrong Item,31,6518.777760000001,200,6318.777760000001,2.0,1.0,0.0,0.0
ORD00141,PROD0466,USER1620,2025-04-13,Clothing,1284.18,5,6.73,Next-Day,Wallet,19,Male,City91,Not Returned,No Return,0,5988.77343,0,5988.77343,2.0,1.0,2.0,1.0
ORD00142,PROD0492,USER0081,2025-07-30,Electronics,1423.44,4,40.33,Express,Credit Card,18,Male,City8,Not Returned,No Return,0,3397.466592,0,3397.466592,1.5,0.8,1.5,0.8
ORD00143,PROD0172,USER1497,2025-06-08,Books,919.47,5,24.18,Next-Day,Credit Card,38,Female,City70,Not Returned,No Return,0,3485.71077,0,3485.71077,2.0,1.0,2.0,1.0
ORD00144,PROD0294,USER0674,2024-09-08,Clothing,1318.34,2,10.04,Next-Day,Credit Card,32,Male,City60,Not Returned,No Return,0,2371.957328,0,2371.957328,2.0,0.4,2.0,0.4
ORD00145,PROD0068,USER1584,2022-12-25,Toys,139.43,3,0.06,Standard,Wallet,54,Female,City81,Not Returned,No Return,0,418.039026,0,418.039026,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00146,PROD0019,USER0758,2023-08-10,Clothing,682.88,3,28.23,Express,Wallet,43,Female,City95,Not Returned,No Return,0,1470.308928,0,1470.308928,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD00147,PROD0412,USER0101,2022-06-17,Electronics,302.72,4,30.99,Express,Wallet,37,Female,City58,Not Returned,No Return,0,835.628288,0,835.628288,1.5,0.8,1.5,0.8
ORD00148,PROD0098,USER0138,2024-03-23,Home Appliances,1124.66,3,28.54,Next-Day,Wallet,55,Male,City68,Not Returned,No Return,0,2411.0461080000005,0,2411.0461080000005,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00149,PROD0151,USER1362,2024-06-12,Home Appliances,200.05,3,15.99,Express,Credit Card,32,Female,City91,Not Returned,No Return,0,504.18601500000005,0,504.18601500000005,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD00150,PROD0263,USER1997,2022-03-22,Clothing,434.43,1,27.42,Next-Day,Credit Card,64,Female,City65,Not Returned,No Return,0,315.309294,0,315.309294,2.0,0.2,2.0,0.2
ORD00151,PROD0011,USER1932,2025-07-10,Clothing,1153.72,4,6.96,Standard,Debit Card,58,Male,City16,Not Returned,No Return,0,4293.684352,0,4293.684352,1.0,0.8,1.0,0.8
ORD00152,PROD0216,USER1302,2025-03-21,Toys,1274.11,5,36.93,Express,Credit Card,26,Male,City46,Returned,Size Issue,38,4017.9058849999997,200,3817.9058849999997,1.5,1.0,0.0,0.0
ORD00153,PROD0341,USER0307,2023-07-01,Books,1301.74,2,22.62,Next-Day,Debit Card,65,Female,City15,Returned,Size Issue,41,2014.572824,200,1814.572824,2.0,0.4,0.0,0.0
ORD00154,PROD0041,USER1940,2023-10-16,Toys,1550.01,1,31.32,Next-Day,Debit Card,40,Female,City66,Not Returned,No Return,0,1064.5468680000001,0,1064.5468680000001,2.0,0.2,2.0,0.2
ORD00155,PROD0419,USER1225,2022-02-05,Toys,1624.75,5,41.63,Standard,Credit Card,34,Male,City96,Not Returned,No Return,0,4741.832875,0,4741.832875,1.0,1.0,1.0,1.0
ORD00156,PROD0218,USER1417,2023-08-21,Clothing,1083.18,4,43.86,Next-Day,Debit Card,45,Female,City52,Not Returned,No Return,0,2432.389008,0,2432.389008,2.0,0.8,2.0,0.8
ORD00157,PROD0095,USER0296,2024-08-28,Electronics,1881.56,5,13.19,Express,Debit Card,52,Female,City100,Not Returned,No Return,0,8166.911179999999,0,8166.911179999999,1.5,1.0,1.5,1.0
ORD00158,PROD0006,USER1295,2022-04-11,Home Appliances,1302.71,5,28.2,Standard,Wallet,43,Female,City97,Not Returned,No Return,0,4676.7289,0,4676.7289,1.0,1.0,1.0,1.0
ORD00159,PROD0073,USER0090,2023-05-17,Clothing,1846.41,1,13.53,Standard,Debit Card,59,Female,City23,Not Returned,No Return,0,1596.590727,0,1596.590727,1.0,0.2,1.0,0.2
ORD00160,PROD0451,USER1708,2024-09-07,Electronics,1675.33,4,28.08,Express,COD,65,Female,City57,Returned,Size Issue,39,4819.589344,200,4619.589344,1.5,0.8,0.0,0.0
ORD00161,PROD0434,USER1855,2024-10-19,Electronics,590.11,4,28.4,Standard,COD,34,Female,City14,Returned,Changed Mind,24,1690.07504,200,1490.07504,1.0,0.8,0.0,0.0
ORD00162,PROD0228,USER0225,2025-03-31,Books,1403.87,4,26.59,Express,Credit Card,61,Female,City30,Not Returned,No Return,0,4122.3238679999995,0,4122.3238679999995,1.5,0.8,1.5,0.8
ORD00163,PROD0090,USER0768,2025-05-11,Books,1267.46,4,25.27,Express,Debit Card,44,Female,City54,Not Returned,No Return,0,3788.6914320000005,0,3788.6914320000005,1.5,0.8,1.5,0.8
ORD00164,PROD0100,USER0929,2024-04-08,Toys,1561.79,1,39.58,Standard,Credit Card,51,Female,City39,Not Returned,No Return,0,943.6335180000001,0,943.6335180000001,1.0,0.2,1.0,0.2
ORD00165,PROD0420,USER1925,2025-06-05,Electronics,952.25,4,17.15,Express,COD,60,Male,City85,Not Returned,No Return,0,3155.7565,0,3155.7565,1.5,0.8,1.5,0.8
ORD00166,PROD0056,USER1827,2024-01-28,Toys,544.11,4,49.23,Standard,Credit Card,27,Male,City47,Not Returned,No Return,0,1104.9785880000002,0,1104.9785880000002,1.0,0.8,1.0,0.8
ORD00167,PROD0022,USER0363,2023-12-23,Books,1413.13,3,11.83,Standard,Debit Card,30,Female,City68,Not Returned,No Return,0,3737.8701630000005,0,3737.8701630000005,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00168,PROD0079,USER0334,2024-06-27,Books,138.47,1,31.4,Express,Credit Card,45,Female,City92,Returned,Wrong Item,13,94.99041999999999,200,-105.00958000000001,1.5,0.2,0.0,0.0
ORD00169,PROD0160,USER1269,2022-10-28,Clothing,492.6,4,28.18,Next-Day,Credit Card,18,Female,City60,Not Returned,No Return,0,1415.14128,0,1415.14128,2.0,0.8,2.0,0.8
ORD00170,PROD0373,USER1646,2025-01-05,Home Appliances,991.53,2,43.95,Standard,COD,57,Female,City81,Not Returned,No Return,0,1111.50513,0,1111.50513,1.0,0.4,1.0,0.4
ORD00171,PROD0012,USER0155,2022-04-06,Toys,1709.89,3,3.0,Next-Day,Wallet,20,Female,City59,Not Returned,No Return,0,4975.7798999999995,0,4975.7798999999995,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00172,PROD0266,USER1765,2022-05-22,Home Appliances,1698.96,2,44.77,Next-Day,COD,63,Female,City2,Not Returned,No Return,0,1876.6712160000002,0,1876.6712160000002,2.0,0.4,2.0,0.4
ORD00173,PROD0130,USER0651,2025-04-29,Home Appliances,1746.7,2,32.85,Standard,Credit Card,61,Male,City13,Returned,Size Issue,9,2345.8181,200,2145.8181,1.0,0.4,0.0,0.0
ORD00174,PROD0321,USER0507,2024-10-30,Clothing,1914.34,2,49.67,Standard,Debit Card,47,Male,City52,Not Returned,No Return,0,1926.974644,0,1926.974644,1.0,0.4,1.0,0.4
ORD00175,PROD0353,USER0100,2024-09-10,Electronics,1847.5,3,39.98,Standard,Debit Card,20,Female,City71,Not Returned,No Return,0,3326.6085000000003,0,3326.6085000000003,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00176,PROD0092,USER0128,2023-08-22,Clothing,1365.09,2,21.53,Next-Day,Credit Card,52,Male,City55,Not Returned,No Return,0,2142.372246,0,2142.372246,2.0,0.4,2.0,0.4
ORD00177,PROD0176,USER1447,2025-03-10,Books,509.77,2,43.88,Standard,Debit Card,33,Male,City79,Not Returned,No Return,0,572.1658479999999,0,572.1658479999999,1.0,0.4,1.0,0.4
ORD00178,PROD0184,USER0804,2025-05-21,Clothing,1133.31,3,21.07,Express,Wallet,35,Male,City28,Returned,Wrong Item,55,2683.5647489999997,200,2483.5647489999997,1.5,0.6000000000000001,0.0,0.0
ORD00179,PROD0082,USER1577,2022-06-30,Books,162.81,4,30.2,Standard,Wallet,18,Male,City84,Not Returned,No Return,0,454.56552,0,454.56552,1.0,0.8,1.0,0.8
ORD00180,PROD0276,USER0711,2024-03-11,Electronics,687.59,5,1.22,Next-Day,Credit Card,55,Male,City97,Not Returned,No Return,0,3396.0070100000003,0,3396.0070100000003,2.0,1.0,2.0,1.0
ORD00181,PROD0041,USER0760,2024-12-08,Home Appliances,575.25,3,26.75,Next-Day,Debit Card,39,Female,City83,Not Returned,No Return,0,1264.1118749999998,0,1264.1118749999998,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00182,PROD0459,USER0028,2022-09-20,Toys,914.19,3,31.08,Standard,Debit Card,45,Female,City78,Not Returned,No Return,0,1890.1792440000002,0,1890.1792440000002,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00183,PROD0235,USER1203,2023-12-17,Clothing,605.78,3,24.02,Express,Credit Card,44,Female,City14,Returned,Wrong Item,52,1380.814932,200,1180.814932,1.5,0.6000000000000001,0.0,0.0
ORD00184,PROD0250,USER0684,2025-03-06,Clothing,796.86,5,48.8,Express,COD,58,Male,City3,Not Returned,No Return,0,2039.9616,0,2039.9616,1.5,1.0,1.5,1.0
ORD00185,PROD0024,USER0817,2023-05-14,Clothing,761.6,2,6.44,Standard,Debit Card,51,Female,City82,Not Returned,No Return,0,1425.10592,0,1425.10592,1.0,0.4,1.0,0.4
ORD00186,PROD0249,USER0939,2024-12-20,Clothing,671.23,5,27.79,Standard,COD,54,Female,City94,Not Returned,No Return,0,2423.475915,0,2423.475915,1.0,1.0,1.0,1.0
ORD00187,PROD0218,USER1422,2023-08-05,Clothing,324.76,4,18.99,Next-Day,COD,28,Female,City88,Returned,Wrong Item,35,1052.352304,200,852.352304,2.0,0.8,0.0,0.0
ORD00188,PROD0046,USER0519,2023-01-14,Electronics,1783.33,4,48.94,Standard,COD,19,Female,City14,Not Returned,No Return,0,3642.2731919999997,0,3642.2731919999997,1.0,0.8,1.0,0.8
ORD00189,PROD0436,USER1347,2025-08-28,Toys,1406.22,4,43.25,Next-Day,COD,52,Female,City9,Not Returned,No Return,0,3192.1194,0,3192.1194,2.0,0.8,2.0,0.8
ORD00190,PROD0048,USER1396,2023-03-09,Electronics,902.86,4,47.78,Next-Day,COD,40,Female,City8,Not Returned,No Return,0,1885.893968,0,1885.893968,2.0,0.8,2.0,0.8
ORD00191,PROD0317,USER1690,2022-12-26,Electronics,515.81,5,34.85,Next-Day,Debit Card,33,Male,City52,Not Returned,No Return,0,1680.2510749999997,0,1680.2510749999997,2.0,1.0,2.0,1.0
ORD00192,PROD0238,USER0699,2022-03-12,Books,166.57,3,24.18,Next-Day,Credit Card,64,Female,City33,Returned,Size Issue,10,378.880122,200,178.88012199999997,2.0,0.6000000000000001,0.0,0.0
ORD00193,PROD0288,USER0524,2022-04-27,Home Appliances,772.49,4,38.48,Express,COD,37,Female,City49,Not Returned,No Return,0,1900.943392,0,1900.943392,1.5,0.8,1.5,0.8
ORD00194,PROD0148,USER1988,2022-11-13,Toys,1941.38,5,23.72,Express,Wallet,33,Male,City85,Not Returned,No Return,0,7404.423320000002,0,7404.423320000002,1.5,1.0,1.5,1.0
ORD00195,PROD0302,USER1422,2023-08-24,Clothing,285.79,2,29.11,Next-Day,Debit Card,53,Female,City29,Returned,Size Issue,42,405.19306200000005,200,205.19306200000005,2.0,0.4,0.0,0.0
ORD00196,PROD0183,USER1310,2025-06-05,Clothing,1177.17,1,14.17,Next-Day,Debit Card,54,Male,City46,Returned,Changed Mind,31,1010.3650110000001,200,810.3650110000001,2.0,0.2,0.0,0.0
ORD00197,PROD0169,USER0555,2022-08-10,Clothing,248.23,1,14.55,Standard,Credit Card,22,Female,City59,Not Returned,No Return,0,212.112535,0,212.112535,1.0,0.2,1.0,0.2
ORD00198,PROD0280,USER0658,2022-09-14,Electronics,981.26,2,4.69,Express,Credit Card,41,Female,City81,Returned,Defective,50,1870.4778119999999,200,1670.4778119999999,1.5,0.4,0.0,0.0
ORD00199,PROD0327,USER1652,2022-12-20,Clothing,1701.75,2,44.8,Standard,Credit Card,22,Female,City15,Not Returned,No Return,0,1878.7320000000002,0,1878.7320000000002,1.0,0.4,1.0,0.4
ORD00200,PROD0129,USER1419,2022-12-20,Clothing,758.33,2,36.86,Standard,COD,31,Male,City49,Returned,Wrong Item,7,957.6191239999999,200,757.6191239999999,1.0,0.4,0.0,0.0
ORD00201,PROD0313,USER1271,2023-08-19,Clothing,1261.59,2,32.94,Standard,Debit Card,40,Male,City20,Not Returned,No Return,0,1692.0445080000002,0,1692.0445080000002,1.0,0.4,1.0,0.4
ORD00202,PROD0312,USER1464,2022-10-01,Clothing,527.98,1,36.39,Next-Day,COD,62,Male,City15,Returned,Size Issue,54,335.848078,200,135.848078,2.0,0.2,0.0,0.0
ORD00203,PROD0071,USER1732,2025-05-12,Clothing,1096.21,1,33.32,Express,Wallet,53,Female,City60,Not Returned,No Return,0,730.9528280000001,0,730.9528280000001,1.5,0.2,1.5,0.2
ORD00204,PROD0465,USER1748,2025-05-16,Home Appliances,225.04,2,32.95,Express,Wallet,31,Female,City18,Not Returned,No Return,0,301.77864,0,301.77864,1.5,0.4,1.5,0.4
ORD00205,PROD0361,USER0494,2022-08-29,Books,217.89,5,25.51,Next-Day,Debit Card,61,Male,City78,Not Returned,No Return,0,811.5313049999999,0,811.5313049999999,2.0,1.0,2.0,1.0
ORD00206,PROD0486,USER1888,2022-04-03,Electronics,458.8,3,0.71,Standard,Wallet,38,Male,City26,Returned,Changed Mind,30,1366.6275600000001,200,1166.6275600000001,1.0,0.6000000000000001,0.0,0.0
ORD00207,PROD0171,USER1701,2022-01-04,Electronics,1953.81,5,6.74,Standard,Debit Card,34,Female,City6,Not Returned,No Return,0,9110.61603,0,9110.61603,1.0,1.0,1.0,1.0
ORD00208,PROD0433,USER0340,2023-07-06,Books,441.27,4,42.96,Express,Wallet,61,Male,City37,Not Returned,No Return,0,1006.801632,0,1006.801632,1.5,0.8,1.5,0.8
ORD00209,PROD0066,USER0480,2025-07-12,Clothing,1862.17,5,43.1,Express,Debit Card,29,Female,City6,Returned,Size Issue,30,5297.8736499999995,200,5097.8736499999995,1.5,1.0,0.0,0.0
ORD00210,PROD0264,USER1564,2024-05-16,Toys,817.32,4,1.35,Standard,Debit Card,56,Male,City73,Not Returned,No Return,0,3225.1447200000002,0,3225.1447200000002,1.0,0.8,1.0,0.8
ORD00211,PROD0031,USER1402,2024-02-25,Clothing,700.98,4,31.0,Standard,Wallet,50,Male,City99,Not Returned,No Return,0,1934.7048,0,1934.7048,1.0,0.8,1.0,0.8
ORD00212,PROD0454,USER0766,2023-02-06,Electronics,1139.96,4,27.26,Standard,Debit Card,52,Female,City94,Not Returned,No Return,0,3316.8276160000005,0,3316.8276160000005,1.0,0.8,1.0,0.8
ORD00213,PROD0128,USER0112,2024-12-28,Home Appliances,404.55,3,12.33,Next-Day,Credit Card,46,Female,City3,Returned,Wrong Item,36,1064.006955,200,864.0069550000001,2.0,0.6000000000000001,0.0,0.0
ORD00214,PROD0099,USER1290,2023-01-03,Home Appliances,1124.84,5,28.22,Next-Day,Wallet,20,Male,City50,Not Returned,No Return,0,4037.0507599999996,0,4037.0507599999996,2.0,1.0,2.0,1.0
ORD00215,PROD0011,USER1564,2023-01-18,Clothing,1501.11,2,43.43,Next-Day,Credit Card,63,Male,City59,Not Returned,No Return,0,1698.355854,0,1698.355854,2.0,0.4,2.0,0.4
ORD00216,PROD0444,USER1546,2025-05-03,Electronics,184.94,3,46.49,Standard,Credit Card,23,Female,City37,Not Returned,No Return,0,296.8841819999999,0,296.8841819999999,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00217,PROD0130,USER0834,2023-05-02,Electronics,399.12,2,11.8,Standard,Wallet,50,Female,City87,Not Returned,No Return,0,704.04768,0,704.04768,1.0,0.4,1.0,0.4
ORD00218,PROD0329,USER1235,2023-05-23,Toys,257.1,2,26.28,Next-Day,COD,43,Male,City81,Not Returned,No Return,0,379.06824,0,379.06824,2.0,0.4,2.0,0.4
ORD00219,PROD0147,USER0665,2022-08-13,Toys,376.81,3,25.51,Next-Day,Wallet,39,Male,City33,Not Returned,No Return,0,842.057307,0,842.057307,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00220,PROD0029,USER1866,2024-11-13,Clothing,607.92,1,33.23,Standard,Wallet,27,Male,City21,Returned,Defective,5,405.90818399999995,200,205.90818399999995,1.0,0.2,0.0,0.0
ORD00221,PROD0233,USER0512,2025-05-27,Books,823.6,3,22.13,Standard,Debit Card,61,Male,City40,Not Returned,No Return,0,1924.01196,0,1924.01196,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00222,PROD0183,USER0419,2023-02-15,Clothing,1980.99,2,49.67,Next-Day,Wallet,44,Female,City15,Not Returned,No Return,0,1994.0645339999999,0,1994.0645339999999,2.0,0.4,2.0,0.4
ORD00223,PROD0023,USER1443,2023-05-19,Toys,365.59,2,21.84,Express,Debit Card,64,Female,City97,Returned,Changed Mind,8,571.490288,200,371.49028799999996,1.5,0.4,0.0,0.0
ORD00224,PROD0389,USER0348,2023-04-19,Books,1121.61,4,11.12,Express,Debit Card,27,Male,City14,Returned,Changed Mind,23,3987.5478719999996,200,3787.5478719999996,1.5,0.8,0.0,0.0
ORD00225,PROD0153,USER1960,2023-08-30,Books,351.11,4,25.96,Next-Day,COD,59,Male,City87,Not Returned,No Return,0,1039.847376,0,1039.847376,2.0,0.8,2.0,0.8
ORD00226,PROD0242,USER1789,2022-01-23,Clothing,900.74,4,4.23,Standard,Credit Card,41,Female,City29,Not Returned,No Return,0,3450.554792,0,3450.554792,1.0,0.8,1.0,0.8
ORD00227,PROD0132,USER1067,2024-10-07,Home Appliances,1551.42,5,42.25,Standard,Credit Card,62,Female,City24,Not Returned,No Return,0,4479.72525,0,4479.72525,1.0,1.0,1.0,1.0
ORD00228,PROD0139,USER0262,2023-10-15,Home Appliances,1921.54,4,4.71,Next-Day,Debit Card,40,Male,City36,Returned,Defective,60,7324.141863999999,200,7124.141863999999,2.0,0.8,0.0,0.0
ORD00229,PROD0025,USER0238,2023-10-23,Electronics,324.69,4,31.4,Next-Day,Credit Card,37,Female,City74,Not Returned,No Return,0,890.94936,0,890.94936,2.0,0.8,2.0,0.8
ORD00230,PROD0258,USER1741,2023-11-21,Home Appliances,1451.41,2,47.53,Express,Wallet,58,Male,City90,Returned,Size Issue,33,1523.1096539999999,200,1323.1096539999999,1.5,0.4,0.0,0.0
ORD00231,PROD0140,USER1587,2023-07-01,Clothing,1182.67,1,38.0,Standard,Credit Card,49,Female,City17,Not Returned,No Return,0,733.2554,0,733.2554,1.0,0.2,1.0,0.2
ORD00232,PROD0279,USER0872,2023-10-02,Clothing,1999.28,5,47.69,Standard,Wallet,29,Female,City55,Not Returned,No Return,0,5229.11684,0,5229.11684,1.0,1.0,1.0,1.0
ORD00233,PROD0134,USER1611,2023-04-23,Clothing,1797.01,2,36.65,Express,Wallet,22,Male,City15,Not Returned,No Return,0,2276.8116699999996,0,2276.8116699999996,1.5,0.4,1.5,0.4
ORD00234,PROD0324,USER1685,2023-09-08,Toys,1862.62,4,16.65,Standard,Credit Card,27,Female,City54,Not Returned,No Return,0,6209.97508,0,6209.97508,1.0,0.8,1.0,0.8
ORD00235,PROD0013,USER0417,2024-02-17,Electronics,1309.7,3,7.68,Next-Day,Wallet,65,Female,City3,Not Returned,No Return,0,3627.3451200000004,0,3627.3451200000004,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00236,PROD0336,USER0461,2022-01-19,Clothing,403.51,1,26.69,Express,Debit Card,49,Male,City69,Returned,Changed Mind,10,295.813181,200,95.81318099999999,1.5,0.2,0.0,0.0
ORD00237,PROD0088,USER1591,2024-01-24,Home Appliances,1953.23,4,0.93,Standard,Debit Card,30,Male,City89,Not Returned,No Return,0,7740.259844,0,7740.259844,1.0,0.8,1.0,0.8
ORD00238,PROD0229,USER0601,2023-12-31,Toys,245.63,3,19.37,Express,Debit Card,36,Female,City91,Returned,Defective,18,594.154407,200,394.154407,1.5,0.6000000000000001,0.0,0.0
ORD00239,PROD0048,USER1629,2024-08-13,Toys,1592.35,3,37.33,Next-Day,Credit Card,56,Female,City28,Not Returned,No Return,0,2993.7772349999996,0,2993.7772349999996,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD00240,PROD0457,USER0778,2023-03-02,Electronics,1634.38,3,48.46,Standard,COD,42,Female,City39,Returned,Changed Mind,57,2527.078356,200,2327.078356,1.0,0.6000000000000001,0.0,0.0
ORD00241,PROD0471,USER0102,2023-03-01,Books,1218.53,4,25.33,Express,Debit Card,36,Male,City80,Not Returned,No Return,0,3639.505404,0,3639.505404,1.5,0.8,1.5,0.8
ORD00242,PROD0286,USER0728,2024-11-03,Books,1089.62,4,31.14,Express,Credit Card,39,Male,City79,Not Returned,No Return,0,3001.249328,0,3001.249328,1.5,0.8,1.5,0.8
ORD00243,PROD0338,USER1804,2023-01-05,Toys,329.59,2,29.97,Express,COD,33,Female,City76,Not Returned,No Return,0,461.62375399999996,0,461.62375399999996,1.5,0.4,1.5,0.4
ORD00244,PROD0114,USER1158,2025-05-06,Books,101.84,1,21.38,Next-Day,Wallet,49,Male,City26,Not Returned,No Return,0,80.066608,0,80.066608,2.0,0.2,2.0,0.2
ORD00245,PROD0339,USER0213,2025-04-25,Clothing,1896.19,5,10.92,Standard,Credit Card,46,Female,City28,Returned,Size Issue,43,8445.630260000002,200,8245.630260000002,1.0,1.0,0.0,0.0
ORD00246,PROD0063,USER0809,2022-08-26,Electronics,1626.47,4,25.04,Express,Debit Card,41,Male,City63,Not Returned,No Return,0,4876.807648,0,4876.807648,1.5,0.8,1.5,0.8
ORD00247,PROD0062,USER1585,2024-01-16,Books,165.96,2,27.95,Standard,COD,62,Female,City31,Not Returned,No Return,0,239.14836000000003,0,239.14836000000003,1.0,0.4,1.0,0.4
ORD00248,PROD0447,USER1620,2022-12-10,Electronics,246.67,1,36.28,Next-Day,Credit Card,31,Male,City37,Not Returned,No Return,0,157.178124,0,157.178124,2.0,0.2,2.0,0.2
ORD00249,PROD0358,USER0659,2025-03-26,Books,1192.96,3,6.32,Standard,Wallet,35,Male,City25,Not Returned,No Return,0,3352.694784,0,3352.694784,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD00250,PROD0102,USER0506,2024-07-16,Electronics,1650.69,1,23.94,Standard,Wallet,63,Male,City85,Returned,Changed Mind,36,1255.514814,200,1055.514814,1.0,0.2,0.0,0.0
ORD00251,PROD0202,USER1478,2023-06-13,Electronics,1822.39,4,43.06,Standard,Credit Card,36,Female,City16,Returned,Changed Mind,16,4150.675464,200,3950.675464,1.0,0.8,0.0,0.0
ORD00252,PROD0419,USER0974,2024-12-10,Clothing,370.12,5,29.32,Standard,Credit Card,65,Male,City70,Not Returned,No Return,0,1308.00408,0,1308.00408,1.0,1.0,1.0,1.0
ORD00253,PROD0330,USER0795,2024-03-13,Toys,167.98,2,2.44,Next-Day,Credit Card,42,Female,City55,Not Returned,No Return,0,327.76257599999997,0,327.76257599999997,2.0,0.4,2.0,0.4
ORD00254,PROD0023,USER0871,2023-11-05,Toys,650.14,5,1.82,Standard,Wallet,48,Female,City10,Not Returned,No Return,0,3191.53726,0,3191.53726,1.0,1.0,1.0,1.0
ORD00255,PROD0172,USER1181,2023-08-06,Toys,1885.85,3,49.12,Express,COD,30,Female,City82,Not Returned,No Return,0,2878.56144,0,2878.56144,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD00256,PROD0332,USER1208,2024-10-04,Electronics,1374.02,4,39.71,Next-Day,COD,46,Female,City24,Not Returned,No Return,0,3313.586632,0,3313.586632,2.0,0.8,2.0,0.8
ORD00257,PROD0098,USER1994,2022-05-27,Electronics,1326.97,4,35.56,Standard,Credit Card,54,Female,City21,Not Returned,No Return,0,3420.397872,0,3420.397872,1.0,0.8,1.0,0.8
